"SEN","20/03/2019","12","2271.9582","2021.1771","21.5288","3385.7475","18921.1235","277.5107","586.9789","1772.9509","1364.1782","4560.8744","1559.3283"
"SEN","20/03/2019","13","2416.0599","2038.0922","21.1011","3334.2292","18897.2106","278.6281","584.4389","1817.0689","1392.4122","4501.9","1583.3309"
"SEN","20/03/2019","14","2534.2649","2007.2982","23.162","3339.0737","18957.1829","278.9681","590.947","1844.2138","1409.0146","4401.5847","1574.6254"
"SEN","20/03/2019","15","2614.9456","1962.0289","20.7269","3355.5788","19085.0485","279.8234","589.357","1846.0216","1425.9273","4440.0949","1508.3493"
"SEN","20/03/2019","16","2827.8894","1885.058","18.3051","3363.0715","18949.8466","281.9874","587.5","1875.2325","1440.8619","4366.5594","1551.6858"
"SEN","20/03/2019","17","3017.3557","1567.7517","14.6931","3293.0348","18852.6746","285.8532","584.6326","2055.3237","1457.5803","4383.1809","1558.5602"
"SEN","20/03/2019","18","3007.5063","1244.28","15.9455","3319.3318","18788.8981","284.5502","585.3605","2165.135","1469.8008","4237.7179","1538.4687"
"SEN","20/03/2019","19","2942.63","356.0631","20.4877","3152.9331","19298.4618","287.8398","588.8397","2913.2714","1472.9807","4150.8225","1568.8542"
"SEN","20/03/2019","20","2889.1759","3.1039","20.644","3307.488","19710.4803","286.5083","586.8974","4312.8421","1474.8105","4181.4888","1677.8822"
"SEN","20/03/2019","21","2914.2951","0","18.8249","3497.0613","19755.1772","283.6","588.6246","4197.9033","1474.1061","4102.3598","1631.3307"
"SEN","20/03/2019","22","2914.3789","0","19.6083","3139.3098","19911.7958","282.526","590.1099","3467.2152","1474.8036","3736.782","1592.3101"
"SEN","20/03/2019","23","2787.5829","0","21.9629","3096.8088","19665.6807","279.8836","592.3637","2549.8338","1473.7695","3595.1458","1523.3144"
"SEN","20/03/2019","24","2790.8512","0","22.8471","2583.4303","18958.0236","270.7152","591.555","2129.8266","1474.6264","3482.973","1494.7539"
"SEN","21/03/2019","1","2772.4246","0","21.2879","2394.2198","18031.8128","276.9208","595.1365","1315.7494","1474.8499","3539.2986","1466.4093"
"SEN","21/03/2019","2","2610.0354","0","21.5608","2448.9407","17237.2867","280.825","596.353","1360.0054","1475.1812","3479.2112","1215.4539"
"SEN","21/03/2019","3","2580.7769","0","18.2474","2448.5963","16877.4233","278.2306","597.6712","1151.8135","1474.9959","3412.5244","1209.958"
"SEN","21/03/2019","4","2640.0916","0","1.5682","2401.0457","16888.1904","275.2126","597.9522","940.7493","1474.7097","3422.6892","1213.394"
"SEN","21/03/2019","5","2642.6008","0","1.5779","2344.4932","16896.1202","277.3284","598.6854","1109.2887","1474.3806","3394.7073","1223.7451"
"SEN","21/03/2019","6","2547.6647","0","1.3879","2446.5067","17563.6923","282.8969","600.1724","1439.0836","1474.0021","3450.8371","1256.3329"
