"SEN","11/08/2019","18","2276.909","2193.8837","3.5083","2122.4846","20371.611","360.2336","608.4466","2443.8027","1244.2001","4476.5315","2168.9712"
"SEN","11/08/2019","19","2254.9779","1755.8944","3.5386","2390.6808","20461.3124","360.4776","616.442","2433.969","1243.7161","4577.7394","2172.8332"
"SEN","11/08/2019","20","2227.8615","962.152","3.624","3041.271","20680.6972","361.1073","617.5531","2521.04","1243.0511","4751.8965","2187.5565"
"SEN","11/08/2019","21","2239.4729","165.4088","3.665","3575.6308","21389.1865","362.3833","617.5908","3625.5129","1242.0909","5215.1772","2300.5138"
"SEN","11/08/2019","22","2454.1512","0.877","3.5784","3657.4715","21567.4906","361.5974","616.4473","4090.1678","1242.0525","5523.4398","2415.3831"
"SEN","11/08/2019","23","2683.7255","0","3.5677","3228.2876","21915.7494","364.9204","617.0663","3549.2145","1242.7953","5544.673","2368.3232"
"SEN","11/08/2019","24","2539.4795","0","3.5837","3151.9354","21866.2773","365.7352","611.219","2915.2016","1244.0203","5428.2139","2257.134"
"SEN","12/08/2019","1","2531.3377","0","3.4792","3091.5382","21792.9297","365.6029","609.931","1337.8667","1245.8719","5300.676","2319.9827"
"SEN","12/08/2019","2","2461.4022","0","3.5654","2658.8452","21658.8162","364.753","610.0324","1162.3589","1248.534","4800.406","2271.8793"
"SEN","12/08/2019","3","2356.9795","0","3.5704","2366.3759","21276.0675","364.1656","610.5826","1244.806","1252.3213","4637.7073","2137.9952"
"SEN","12/08/2019","4","2168.6937","0","3.5832","2323.1652","21018.5747","363.0452","612.1846","1086.6977","1255.5682","4515.3692","2101.6383"
"SEN","12/08/2019","5","2011.1588","0","3.5607","2337.3362","20978.3336","361.8002","614.5835","968.4416","1258.3227","4550.7329","2088.3635"
"SEN","12/08/2019","6","1791.1191","0","3.6829","2510.8655","21296.8386","361.9755","618.2736","876.9576","1260.4581","4490.7144","2075.3925"
"SEN","12/08/2019","7","1784.0163","4.768","3.6871","2975.8628","21551.8375","364.8451","619.0908","893.3385","1261.1774","4515.3823","2168.8609"
