"SEN","09/11/2019","22","2301.2282","0","2.8685","1631.9457","19134.4932","394.2904","513.7844","2707.8339","1553.6681","4639.2074","1695.4519"
"SEN","09/11/2019","23","2183.6367","0","2.8635","1686.0635","19077.4854","394.711","513.9421","2420.5332","1553.8292","4215.1575","1653.9368"
"SEN","09/11/2019","24","2106.1888","0","2.8482","1469.8037","19179.4729","395.4078","511.1538","1662.2934","1554.3716","3671.6533","1334.7085"
"SEN","10/11/2019","1","1883.0655","0","2.8512","1339.1504","19001.7529","390.1992","511.1075","1368.5291","1553.7912","3470.3099","1217.2839"
"SEN","10/11/2019","2","1593.7105","0","2.8534","1332.108","18295.6767","388.6064","513.0611","1157.3235","1553.8464","3399.8471","1201.1637"
"SEN","10/11/2019","3","1683.0956","0","2.8541","1362.1541","17727.6418","389.705","512.6318","984.9449","1554.057","3248.46","1187.264"
"SEN","10/11/2019","4","1697.4734","0","2.8535","1337.5491","17257.8663","381.7477","513.6447","980.0049","1553.39","3180.9592","1188.1761"
"SEN","10/11/2019","5","1564.6098","0","2.8547","1324.6367","17143.1599","376.365","513.9096","1022.8643","1552.9533","3164.6588","1185.2077"
"SEN","10/11/2019","6","1639.6751","0","2.8547","1331.2681","17106.3987","374.1369","514.0673","1021.4732","1553.3838","3151.3624","1157.5893"
"SEN","10/11/2019","7","1648.4249","5.3207","2.8544","1311.1776","16946.45","377.9517","513.3592","963.0976","1553.3","3154.7797","1154.2897"
"SEN","10/11/2019","8","1753.0591","321.9831","2.8532","1327.2133","16268.7149","380.9286","511.9106","1026.2872","1553.6653","3093.4586","1151.4721"
"SEN","10/11/2019","9","2002.6179","1475.9582","2.1297","1309.2789","15601.3819","390.2291","511.4143","1180.784","1553.1775","3080.0232","1152.3844"
"SEN","10/11/2019","10","2273.8983","2227.0138","2.3606","1310.3583","15425.0051","381.805","507.6313","1410.8825","1553.2132","3124.4001","1162.5834"
"SEN","10/11/2019","11","2371.0986","2744.6136","2.853","1312.0128","15484.9235","379.8239","506.8162","1292.7058","1553.0208","3177.3483","1154.8421"
"SEN","10/11/2019","12","2473.8131","2956.9246","2.8511","1314.811","15642.93","380.8136","508.7534","1351.586","1552.5089","3209.6057","1148.6153"
"SEN","10/11/2019","13","2594.2081","2950.1486","2.8526","1310.1018","15704.912","384.5711","508.3783","1331.0577","1552.4988","3339.6502","1165.6281"
"SEN","10/11/2019","14","2717.8161","2914.2388","2.8562","1314.929","15685.4298","382.3447","506.4661","1291.5233","1551.9391","3376.4083","1188.5702"
"SEN","10/11/2019","15","2737.5621","2771.036","2.8574","1295.4495","15728.2262","331.5526","506.5559","1516.5529","1551.3157","3373.8015","1198.8772"
"SEN","10/11/2019","16","2699.368","2403.1122","2.8562","1269.1936","15931.9105","331.6945","506.4615","1657.9887","1550.9277","3416.9559","1202.3587"
"SEN","10/11/2019","17","2731.2239","1753.0542","2.8593","1268.4854","16643.7994","314.9372","508.577","1483.3137","1550.3355","3514.6775","1226.3648"
"SEN","10/11/2019","18","2631.2722","451.3044","2.8623","1277.5501","18434.0391","354.0382","509.0339","2048.3326","1550.8633","3668.3161","1242.2139"
"SEN","10/11/2019","19","2632.5887","2.686","2.8629","1523.9904","19988.4133","369.9699","508.9844","2260.4288","1551.073","4188.6516","1494.3378"
"SEN","10/11/2019","20","2802.215","0","2.8624","1573.2047","20061.6315","370.9263","510.6919","2435.7583","1550.715","4572.5172","1578.252"
"SEN","10/11/2019","21","3107.6836","0","2.8663","1564.1667","19635.1776","370.9049","510.8922","2913.1404","1550.38","4542.3392","1311.8742"
"SEN","10/11/2019","22","3207.9563","0","2.8679","1382.5288","19525.2526","372.6449","511.6487","2510.4244","1550.7477","4173.7892","1252.0529"
"SEN","10/11/2019","23","3155.5256","0","2.8696","1294.6495","18913.049","373.171","511.8623","2000.1589","1550.7005","3940.2566","1254.3975"
"SEN","10/11/2019","24","3157.027","0","2.8707","1304.7485","17892.4263","373.4032","512.6491","1567.5368","1550.429","3630.6838","1232.4406"
"SEN","11/11/2019","1","2969.6069","0","2.8687","1297.1485","17112.6187","371.0046","514.868","1073.3805","1549.9848","3260.7943","1225.9572"
"SEN","11/11/2019","2","2846.1989","0","2.8697","1314.4435","16411.0286","370.434","515.3252","966.2493","1550.1441","3244.7825","1208.4462"
"SEN","11/11/2019","3","2925.489","0","2.8705","1372.0586","15730.1765","371.5259","513.758","902.5244","1549.3088","3244.4951","1193.6099"
"SEN","11/11/2019","4","2776.1692","0","2.8713","1321.847","15525.8568","372.6922","514.152","1017.4722","1549.3627","3263.6342","1191.0186"
"SEN","11/11/2019","5","2691.7642","0","2.8732","1283.0027","15973.1193","371.0298","512.3585","850.6362","1549.0115","3249.6671","1184.4555"
