"Centro Nacional de Control de Energia"
"Estadistica de la Energia Generada Liquidada Agregada (MWh) Intermitente y Firme por Tipo de Tecnologia"
"Sistema Electrico Nacional"
"Dias de Operacion del Mes de: febrero 2019"
"Proceso de Liquidacion: Re-Liquidacion Intermedia (L2) "
"Archivo descargado desde el Sistema de Informacion del Mercado (Area Publica) creado el 20/jun/2019 05:10:01 hrs."
"Nota: Los acentos de este reporte se omiten intencionalmente por sistema."
"Sistema"," Dia"," Hora"," Eolica"," Fotovoltaica","  Biomasa"," Carboelectrica"," Ciclo Combinado"," Combustion Interna"," Geotermoelectrica"," Hidroelectrica"," Nucleoelectrica"," Termica Convencional"," Turbo Gas"
"SEN","11/02/2019","1","1776.4469","0","20.7971","2285.9395","16566.4554","368.6496","638.2811","1111.1382","780.2142","3524.4016","1420.3167"
"SEN","11/02/2019","2","1886.4737","0","24.4205","2265.7566","16052.4226","369.5948","638.6486","927.855","780.0704","3432.7087","1236.5023"
"SEN","11/02/2019","3","1824.7671","0","22.4983","2261.4031","15680.1728","364.3094","640.9769","860.5748","779.8258","3352.3779","1226.6056"
"SEN","11/02/2019","4","1785.5329","0","23.3684","2270.0113","15586.535","362.7316","641.3002","751.9191","779.8635","3374.6945","1228.4493"
"SEN","11/02/2019","5","1710.4802","0","21.2765","2316.8846","15260.5803","363.825","643.7841","1025.5834","779.8055","3551.005","1253.371"
"SEN","11/02/2019","6","1628.4538","0","22.7493","2363.5066","15658.1742","365.2686","645.3685","1456.8365","779.633","3713.3839","1414.4423"
"SEN","11/02/2019","7","1635.4502","0.2815","21.1304","2943.6323","16792.9615","360.6119","643.1514","1530.855","779.5472","3963.1441","1737.5726"
"SEN","11/02/2019","8","1525.6694","60.0009","21.5357","3752.2968","17358.2701","358.6977","640.666","1474.2245","779.7178","4069.6107","1828.558"
"SEN","11/02/2019","9","1521.8635","875.8498","23.088","3808.7025","17510.0057","365.0881","637.8473","1640.0233","779.6252","4276.5969","1835.5845"
"SEN","11/02/2019","10","1693.1697","1492.3968","21.595","3747.6376","17687.8656","364.6692","628.2634","1653.1494","779.0695","4641.6503","1827.4464"
"SEN","11/02/2019","11","1652.1547","1652.0528","21.2942","3737.3712","17828.6169","358.0999","612.9525","1889.9019","778.9022","4983.0094","1816.394"
"SEN","11/02/2019","12","1793.6536","1797.7741","22.7614","3747.5478","17845.4544","358.7182","614.3784","1865.6191","778.9885","5099.9055","1803.6387"
"SEN","11/02/2019","13","1746.0817","1733.4653","25.2962","3762.364","17924.0779","382.5905","619.3966","2154.9328","778.5308","5087.9801","1800.7882"
