"SEN","09/09/2019","3","1809.7485","0","4.0285","2440.4783","20697.8064","396.34","556.1666","712.5836","1513.6974","3773.087","1998.1548"
"SEN","09/09/2019","4","1953.1515","0","4.029","2141.8049","20513.9889","393.9021","556.0054","508.5544","1519.3039","3793.3564","1986.7947"
"SEN","09/09/2019","5","1795.3457","0","4.0282","2146.1311","20440.3471","376.3516","553.827","657.8288","1520.9972","3722.7596","1987.6157"
"SEN","09/09/2019","6","1564.7905","0","4.0288","2393.9862","20849.0576","377.9123","553.611","680.0468","1522.9645","3700.8365","2020.1047"
"SEN","09/09/2019","7","1517.0786","1.4654","4.0281","3315.0827","21179.4706","379.7584","556.3876","786.4652","1523.7538","3987.3959","2021.6924"
"SEN","09/09/2019","8","1357.6508","49.6969","4.0285","3408.0092","21385.7546","374.8026","555.3056","1354.2346","1525.6544","4508.3186","2115.5632"
"SEN","09/09/2019","9","1352.9741","815.5006","4.0283","3418.3632","21379.2589","373.8021","554.7778","1236.6025","1525.8877","5054.7682","2176.0071"
"SEN","09/09/2019","10","1666.7527","1928.1964","4.0239","3423.9545","21262.9039","372.3819","543.8787","1312.7451","1525.8179","5472.8667","2251.6909"
"SEN","09/09/2019","11","2036.0485","2521.0151","4.0184","3426.657","21567.6394","377.7577","533.4196","1215.2615","1525.7319","5460.0443","2244.4288"
"SEN","09/09/2019","12","1886.1876","2789.9184","4.0158","3458.8109","21734.3532","389.1704","542.7142","1583.1955","1525.3518","5495.1273","2239.0279"
"SEN","09/09/2019","13","1873.5412","2826.7121","4.0104","3419.9613","21656.2714","390.4482","547.9938","2190.5524","1523.9314","5471.1869","2220.5164"
"SEN","09/09/2019","14","2128.5137","2849.4282","4.0027","3337.6872","21625.1227","390.1482","553.0714","2282.5634","1519.9824","5413.6017","2207.4001"
"SEN","09/09/2019","15","2189.0439","2791.9288","3.9456","3362.32","21859.4672","387.8479","556.3041","2644.0667","1516.2781","5467.2132","2206.0329"
"SEN","09/09/2019","16","2436.8632","2469.042","3.9509","3360.5377","22007.9596","390.9935","548.8729","3008.204","1506.2215","5477.6888","2228.2456"
"SEN","09/09/2019","17","2514.669","2119.0385","3.9548","3365.2287","22197.9151","389.6608","531.962","3563.5945","1482.5869","5489.7369","2236.9485"
"SEN","09/09/2019","18","2333.8174","1897.944","3.9581","3322.2027","22085.1014","389.6174","531.8954","3413.6777","1466.211","5494.9641","2249.3318"
"SEN","09/09/2019","19","2038.3602","1252.3509","3.9583","3363.71","21668.8048","399.719","533.3972","3365.9992","1454.3637","5615.851","2254.4884"
"SEN","09/09/2019","20","1980.2929","345.9065","3.9589","3419.0962","21768.819","402.5365","536.09","3680.5593","1445.6628","5694.5777","2271.3865"
"SEN","09/09/2019","21","1934.8125","23.6383","3.958","3455.4116","22089.9449","402.2761","538.7022","5288.3983","1448.5312","5761.7325","2330.3882"
"SEN","09/09/2019","22","1651.0718","0","3.9566","3397.0294","22047.933","402.9148","560.2465","5836.3516","1458.1513","5755.3162","2333.7047"
"SEN","09/09/2019","23","1705.3468","0","3.9574","3391.8495","22088.0466","402.0668","559.7086","4812.5909","1466.9881","5753.8908","2282.1478"
"SEN","09/09/2019","24","1656.1461","0","3.958","3391.3305","21884.0745","400.7553","558.7207","3454.945","1469.717","5649.2116","2231.2638"
"SEN","10/09/2019","1","1801.7899","0","3.9604","3403.5453","21655.8554","399.1557","559.3576","1611.7571","1480.1345","5626.8893","2163.8895"
"SEN","10/09/2019","2","1854.1589","0","3.9619","3405.0775","21421.2159","401.593","558.9799","789.382","1486.0608","5059.003","2153.0281"
"SEN","10/09/2019","3","1720.7766","0","3.9632","3348.3565","21390.9911","401.6846","560.6277","758.0614","1488.1717","4230.55","2151.6781"
"SEN","10/09/2019","4","1528.949","0","3.9641","3102.0704","21198.0768","399.0824","561.0185","748.1592","1497.6316","4142.254","2152.9699"
"SEN","10/09/2019","5","1449.4336","0","3.9646","3105.3832","21177.6681","397.9519","561.8811","563.6044","1516.2712","4083.8907","2136.2487"
"SEN","10/09/2019","6","1527.4981","0","3.9642","3318.2996","21102.422","395.4373","562.4436","702.8146","1520.5877","4117.764","2129.9928"
"SEN","10/09/2019","7","1779.9178","0.7522","3.9642","3423.8371","21125.8473","395.2484","563.434","972.9594","1521.9086","4459.0325","2134.3971"
"SEN","10/09/2019","8","2146.8872","42.6362","3.9648","3397.0749","21109.461","394.5904","561.892","868.1754","1523.6748","5060.0889","2141.5187"
"SEN","10/09/2019","9","2116.5635","662.976","4.0335","3440.8287","21306.209","393.2584","559.8819","830.189","1523.7738","5095.1607","2237.0596"
"SEN","10/09/2019","10","2199.6072","1931.1807","4.0418","3358.3602","21295.2843","389.6139","542.9966","702.5379","1523.8459","5133.4793","2235.1903"
"SEN","10/09/2019","11","2519.3935","2623.2693","4.0512","3402.5045","21336.5039","389.4187","560.5166","882.3587","1524.2759","4889.6215","2257.3714"
"SEN","10/09/2019","12","2630.5624","2843.8738","4.0039","3397.8769","21607.0264","391.5411","574.6852","1274.5005","1523.5849","4881.0003","2114.9736"
"SEN","10/09/2019","13","2842.1414","2818.1897","3.9127","3374.4167","21899.0664","371.2782","579.6472","1143.4756","1520.8953","5180.6953","2073.2864"
"SEN","10/09/2019","14","3027.3079","2846.3931","3.9397","3373.6485","22186.5595","359.704","578.4461","872.9145","1518.2845","5162.016","2104.6989"
"SEN","10/09/2019","15","3053.3862","2855.0209","3.9441","3403.6019","22292.88","360.7957","469.6815","1515.6692","1516.3987","4878.8497","2138.3122"
"SEN","10/09/2019","16","3113.1378","2762.419","4.058","3406.4053","22295.2566","363.2521","442.1302","2091.5805","1513.2215","4941.2202","2137.6186"
"SEN","10/09/2019","17","2927.5138","2437.4944","3.9304","3384.8299","22366.8476","374.8295","459.5493","2650.6471","1502.382","4882.5844","2125.8474"
"SEN","10/09/2019","18","2517.3895","2120.7549","4.0262","3379.0934","22492.9804","396.2518","478.1728","2792.5043","1493.754","4952.794","2047.9076"
"SEN","10/09/2019","19","2306.7891","1530.1569","3.244","3357.7576","22581.6533","402.5964","490.0613","2798.4243","1483.1621","4853.8885","2041.1007"
"SEN","10/09/2019","20","2186.2502","396.7474","3.9883","3404.4837","22699.5838","403.316","492.0645","3163.3971","1480.898","5137.1398","2179.6984"
"SEN","10/09/2019","21","1997.8277","17.7773","4.1359","3437.7378","22785.8448","402.7187","503.7314","4792.0528","1480.7919","5527.9657","2287.5653"
"SEN","10/09/2019","22","1936.148","0","4.1348","3417.1055","22912.0171","402.5566","517.8193","4878.8985","1481.3921","5562.2504","2344.5174"
"SEN","10/09/2019","23","1945.3569","0","4.1348","3396.8405","22777.3506","401.7844","519.7353","4196.956","1482.7258","5586.3449","2320.9311"
"SEN","10/09/2019","24","1755.1172","0","4.1372","3384.5191","22481.1747","401.4264","518.9892","2946.8041","1485.1234","5585.4973","2222.7462"
"SEN","11/09/2019","1","1908.5724","0","4.1394","3395.2548","21981.8705","400.0913","521.4862","1247.75","1492.4635","5340.3494","2160.537"
"SEN","11/09/2019","2","2020.5589","0","4.1403","3361.9666","21704.7085","400.214","524.6823","778.7167","1508.7252","4601.5954","2143.8045"
"SEN","11/09/2019","3","2331.5391","0","4.1401","2936.2859","20941.9612","398.9615","530.4668","1261.5988","1516.813","4053.4552","2149.6903"
"SEN","11/09/2019","4","2324.6294","0","4.1408","2881.9343","20789.4929","396.8551","535.6653","769.1586","1516.6904","4054.2","2135.6174"
"SEN","11/09/2019","5","1883.3352","0","4.141","3085.975","20701.4958","384.8725","560.6077","814.8685","1517.4752","3967.2703","2096.5253"
"SEN","11/09/2019","6","2011.67","0","4.1412","3385.7454","20667.6834","390.4","562.1416","890.5808","1518.0259","4021.7027","2080.3418"
"SEN","11/09/2019","7","1841.0402","1.405","4.1417","3427.1712","20797.3751","396.3941","561.5792","911.941","1517.3457","4860.0879","2080.2086"
"SEN","11/09/2019","8","1806.4949","49.2434","4.1437","3465.738","20873.8088","396.6679","552.2428","1595.1209","1516.5701","5379.5845","2074.3489"
"SEN","11/09/2019","9","1757.5244","700.7146","4.14","3407.7017","20855.7385","396.0171","551.3148","1683.6259","1516.2375","5392.1238","2084.0818"
"SEN","11/09/2019","10","2137.8583","1966.9555","4.1339","3409.8566","20889.9386","394.9176","548.6397","1290.8308","1516.7305","5392.3109","2100.7585"
